PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3070,1,3,Robert 3070,female,53.5,3,0,TKT003070,32.56,,S
3071,1,3,Mary 3071,female,62.6,4,2,TKT003071,39.03,,Q
3072,1,1,Sophia 3072,female,51.0,1,3,TKT003072,173.75,B45,C
3073,1,3,William 3073,female,70.4,1,1,TKT003073,24.39,,S
3074,0,3,Sophia 3074,male,10.7,3,0,TKT003074,22.66,,C
3075,0,2,Liam 3075,male,39.6,3,3,TKT003075,72.02,E31,S
3076,0,3,Alice 3076,male,1.1,2,1,TKT003076,21.93,,Q
3077,0,2,Olivia 3077,male,72.1,2,1,TKT003077,61.54,B45,S
3078,1,1,Noah 3078,female,47.3,1,2,TKT003078,116.38,B45,S
3079,1,2,Noah 3079,female,36.4,2,3,TKT003079,35.04,D12,C
3080,0,1,Ava 3080,male,1.7,4,0,TKT003080,169.85,B45,C
3081,0,3,Sophia 3081,male,48.1,4,3,TKT003081,36.06,,Q
3082,1,2,Sophia 3082,female,67.7,3,1,TKT003082,76.14,,Q
3083,1,1,Emma 3083,male,60.8,2,3,TKT003083,247.78,,Q
3084,1,2,Liam 3084,female,58.6,1,2,TKT003084,25.62,E31,C
3085,1,2,Liam 3085,female,33.8,4,1,TKT003085,31.0,,Q
3086,1,3,Sophia 3086,female,9.5,2,2,TKT003086,20.45,,S
3087,0,3,John 3087,male,50.7,0,3,TKT003087,12.62,,S
3088,1,1,Ava 3088,female,10.3,2,0,TKT003088,65.44,A10,S
3089,0,3,Liam 3089,male,61.4,1,3,TKT003089,30.53,,C
3090,0,2,Liam 3090,male,71.1,0,2,TKT003090,54.84,D12,C
3091,1,3,Olivia 3091,female,57.4,3,0,TKT003091,25.57,,C
3092,1,3,Liam 3092,female,77.9,0,1,TKT003092,12.59,,S
3093,1,3,James 3093,female,38.2,4,2,TKT003093,20.21,,S
3094,0,2,Liam 3094,female,55.8,4,2,TKT003094,30.37,,C
3095,0,2,Mia 3095,male,79.0,1,2,TKT003095,29.39,,Q
3096,0,3,James 3096,female,,1,1,TKT003096,31.87,,S
3097,1,1,William 3097,female,35.7,3,2,TKT003097,70.77,E31,C
3098,0,2,William 3098,male,25.5,1,1,TKT003098,36.62,,S
3099,1,1,Ava 3099,male,76.0,2,0,TKT003099,159.27,C23,Q
3100,1,3,Mia 3100,female,1.9,3,3,TKT003100,27.46,,Q
3101,1,2,Robert 3101,female,35.4,3,2,TKT003101,68.68,D12,C
3102,1,1,Mia 3102,female,19.5,1,1,TKT003102,198.75,E31,Q
3103,1,1,Robert 3103,female,49.7,2,2,TKT003103,50.1,D12,S
3104,1,1,Michael 3104,female,23.9,4,3,TKT003104,176.68,E31,S
3105,0,2,Olivia 3105,male,47.4,0,0,TKT003105,44.58,C23,C
3106,1,2,Michael 3106,female,19.3,2,2,TKT003106,46.47,,Q
3107,1,2,Mia 3107,female,9.9,3,0,TKT003107,77.55,E31,C
3108,0,3,Alice 3108,male,27.8,0,1,TKT003108,20.35,,S
3109,1,3,Noah 3109,female,30.2,4,3,TKT003109,37.47,,C
3110,0,2,Emma 3110,female,53.8,4,0,TKT003110,68.84,A10,C
3111,1,2,Robert 3111,female,35.6,2,2,TKT003111,37.06,E31,S
3112,1,2,Noah 3112,female,53.0,3,2,TKT003112,56.6,A10,S
3113,0,2,John 3113,male,16.4,4,3,TKT003113,48.34,E31,S
3114,0,3,Emma 3114,male,48.0,3,1,TKT003114,31.74,,Q
3115,1,1,Liam 3115,female,75.2,1,3,TKT003115,167.6,E31,C
3116,1,1,William 3116,female,52.9,2,2,TKT003116,115.18,A10,C
3117,1,2,William 3117,male,48.4,0,0,TKT003117,78.38,A10,C
3118,0,3,Sophia 3118,male,76.0,1,0,TKT003118,17.1,,C
3119,1,3,James 3119,female,28.7,3,1,TKT003119,12.12,,C
3120,0,3,James 3120,female,70.5,2,0,TKT003120,22.71,,C
3121,1,3,Olivia 3121,female,16.8,3,1,TKT003121,18.72,,C
3122,0,3,Robert 3122,male,3.6,0,3,TKT003122,7.87,,Q
3123,1,2,Michael 3123,female,62.6,4,2,TKT003123,52.85,B45,S
3124,1,3,David 3124,female,45.0,0,1,TKT003124,25.07,,C
3125,0,2,Robert 3125,male,69.8,0,3,TKT003125,22.12,,Q
3126,0,3,Alice 3126,female,17.1,1,3,TKT003126,19.82,,C
3127,1,3,Michael 3127,female,74.8,1,2,TKT003127,24.74,,C
3128,0,1,John 3128,male,59.9,1,2,TKT003128,146.28,,Q
3129,0,1,William 3129,male,73.0,1,0,TKT003129,80.25,D12,Q
3130,1,1,Robert 3130,male,10.0,0,3,TKT003130,61.85,E31,C
3131,0,3,Sophia 3131,male,34.8,3,0,TKT003131,17.84,,S
3132,1,1,David 3132,female,35.8,0,1,TKT003132,59.01,,S
3133,1,1,Robert 3133,female,71.5,2,3,TKT003133,57.43,E31,Q
3134,0,3,Robert 3134,female,71.8,4,1,TKT003134,27.94,,C
3135,1,2,Liam 3135,female,14.0,1,1,TKT003135,74.98,,C
3136,0,2,Sophia 3136,male,53.8,1,0,TKT003136,72.32,D12,S
3137,0,2,Ava 3137,male,47.7,4,3,TKT003137,36.39,E31,C
3138,0,2,Robert 3138,male,1.8,0,3,TKT003138,46.25,D12,S
3139,0,2,Sophia 3139,male,76.8,4,0,TKT003139,73.6,C23,Q
3140,0,3,Alice 3140,male,5.3,2,3,TKT003140,18.48,,S
3141,1,1,Ava 3141,male,18.3,1,2,TKT003141,138.28,,C
3142,1,2,Mia 3142,female,3.9,1,1,TKT003142,50.34,,S
3143,1,2,Michael 3143,female,34.5,0,3,TKT003143,69.62,C23,C
3144,0,2,Olivia 3144,male,9.3,3,2,TKT003144,78.11,B45,Q
3145,1,2,John 3145,female,54.2,2,3,TKT003145,70.11,E31,C
3146,0,1,Alice 3146,male,65.0,3,3,TKT003146,168.85,,S
3147,1,2,Liam 3147,female,10.6,0,1,TKT003147,73.61,,C
3148,0,2,Robert 3148,male,28.9,4,2,TKT003148,28.6,A10,S
3149,1,2,Alice 3149,female,1.7,3,2,TKT003149,27.95,,S
3150,1,2,John 3150,female,40.8,3,1,TKT003150,58.83,,C
3151,1,1,Liam 3151,male,17.2,1,1,TKT003151,182.79,A10,C
3152,1,1,Emma 3152,female,20.3,4,0,TKT003152,139.43,E31,Q
3153,1,2,Olivia 3153,female,36.3,4,1,TKT003153,55.01,C23,S
3154,0,2,David 3154,male,51.3,4,0,TKT003154,69.76,E31,Q
3155,1,1,Mary 3155,female,34.4,1,0,TKT003155,150.28,,C
3156,1,3,Robert 3156,female,,1,1,TKT003156,28.82,,S
3157,1,3,John 3157,female,58.5,1,1,TKT003157,23.92,,C
3158,1,3,Liam 3158,male,,4,2,TKT003158,34.28,,S
3159,0,1,Noah 3159,male,62.2,0,2,TKT003159,146.8,,Q
3160,1,1,David 3160,male,62.2,3,0,TKT003160,134.05,,S
3161,0,3,Emma 3161,female,12.3,0,1,TKT003161,37.66,,C
3162,1,1,Mia 3162,male,76.5,4,3,TKT003162,62.07,E31,Q
3163,0,2,Ava 3163,male,49.6,3,3,TKT003163,79.93,,C
3164,1,1,David 3164,female,17.9,0,3,TKT003164,202.56,A10,S
3165,1,1,Olivia 3165,female,,0,1,TKT003165,140.68,B45,S
3166,0,2,William 3166,male,59.4,2,3,TKT003166,22.37,,C
3167,1,3,Michael 3167,female,42.4,1,0,TKT003167,13.09,,C
3168,1,1,John 3168,male,66.3,0,2,TKT003168,164.98,C23,Q
3169,0,3,Mary 3169,male,67.8,4,3,TKT003169,13.22,,C
3170,1,3,Liam 3170,female,44.1,2,3,TKT003170,25.09,,S
3171,1,2,John 3171,female,67.0,2,2,TKT003171,41.57,,Q
3172,0,3,Olivia 3172,male,4.1,0,1,TKT003172,6.1,,S
3173,0,1,Noah 3173,female,70.4,2,3,TKT003173,191.32,,Q
3174,1,2,Emma 3174,female,,1,0,TKT003174,21.86,B45,C
3175,0,1,Ava 3175,male,31.3,1,1,TKT003175,247.94,,S
3176,1,1,Noah 3176,female,72.4,4,2,TKT003176,51.56,,C
3177,1,3,Mary 3177,female,27.4,4,0,TKT003177,6.01,,S
3178,1,2,Emma 3178,female,64.0,0,3,TKT003178,68.15,,C
3179,0,2,Michael 3179,male,9.6,0,0,TKT003179,62.27,D12,C
3180,1,2,Mary 3180,female,2.7,2,0,TKT003180,31.6,C23,C
3181,1,1,Liam 3181,female,16.1,2,1,TKT003181,149.2,D12,C
3182,0,2,Sophia 3182,male,75.6,4,1,TKT003182,70.64,A10,S
3183,1,1,Noah 3183,female,76.6,4,2,TKT003183,101.61,,C
3184,1,2,Mary 3184,female,6.9,4,0,TKT003184,24.46,C23,Q
3185,0,2,John 3185,female,25.5,0,0,TKT003185,48.54,,C
3186,1,1,Robert 3186,female,31.6,0,0,TKT003186,225.37,E31,C
3187,1,1,Mary 3187,male,77.2,4,0,TKT003187,126.14,,Q
3188,1,2,Mary 3188,female,62.7,0,3,TKT003188,72.39,C23,C
3189,0,2,Michael 3189,male,14.6,2,2,TKT003189,70.54,,Q
3190,1,2,Alice 3190,female,72.9,0,0,TKT003190,77.14,C23,C
3191,1,2,Olivia 3191,female,,1,1,TKT003191,55.86,C23,C
3192,0,2,Sophia 3192,female,6.1,2,2,TKT003192,31.3,,S
3193,1,1,Mia 3193,female,52.0,1,2,TKT003193,69.23,A10,Q
3194,1,3,Ava 3194,female,20.1,0,3,TKT003194,24.02,,Q
3195,1,3,James 3195,female,60.2,1,0,TKT003195,33.03,,C
3196,0,3,Robert 3196,male,51.1,1,2,TKT003196,34.32,,Q
3197,0,2,William 3197,male,66.6,3,2,TKT003197,45.92,,S
3198,1,1,Olivia 3198,female,64.9,1,3,TKT003198,209.4,,S
3199,0,3,Liam 3199,male,26.9,4,2,TKT003199,27.55,,S
3200,0,2,David 3200,male,52.9,3,1,TKT003200,48.99,E31,C
3201,0,3,Mary 3201,female,,3,0,TKT003201,11.02,,S
3202,1,2,Liam 3202,female,,3,0,TKT003202,73.92,B45,Q
3203,0,2,Olivia 3203,male,16.9,1,1,TKT003203,60.06,C23,S
3204,1,1,James 3204,male,15.6,2,3,TKT003204,149.67,B45,S
3205,1,1,Alice 3205,female,56.2,1,2,TKT003205,87.9,B45,Q
3206,1,1,Olivia 3206,female,69.2,2,1,TKT003206,206.87,,S
3207,1,3,Olivia 3207,female,39.0,2,1,TKT003207,26.62,,C
3208,0,3,Mia 3208,male,45.8,0,2,TKT003208,38.33,,C
3209,1,2,Olivia 3209,female,77.5,2,3,TKT003209,60.28,,S
3210,0,3,Mary 3210,male,8.9,1,2,TKT003210,25.4,,S
3211,0,3,Emma 3211,male,6.8,0,1,TKT003211,16.49,,C
3212,0,3,Ava 3212,female,42.5,1,1,TKT003212,12.39,,S
3213,1,1,Noah 3213,male,63.0,4,2,TKT003213,114.35,,S
3214,0,1,Robert 3214,male,78.7,0,3,TKT003214,137.92,,Q
3215,1,1,Olivia 3215,male,5.3,1,0,TKT003215,249.1,,C
3216,0,2,Mia 3216,female,44.0,1,0,TKT003216,31.84,D12,S
3217,1,1,Michael 3217,male,54.0,3,0,TKT003217,129.14,,S
3218,1,1,Mary 3218,female,26.4,4,0,TKT003218,220.81,,Q
3219,0,3,James 3219,male,19.4,2,3,TKT003219,30.52,,C
3220,0,2,Mia 3220,male,59.2,1,1,TKT003220,42.27,,Q
3221,0,2,Noah 3221,male,31.1,1,0,TKT003221,23.65,B45,S
3222,1,3,John 3222,male,8.4,4,1,TKT003222,31.02,,C
3223,0,3,Michael 3223,male,16.0,0,1,TKT003223,7.7,,C
3224,0,1,Michael 3224,male,65.0,1,0,TKT003224,229.23,A10,C
3225,1,2,Mia 3225,male,55.7,2,0,TKT003225,36.2,,C
3226,1,1,Alice 3226,female,48.9,0,3,TKT003226,228.22,A10,S
3227,0,3,Liam 3227,male,44.3,2,0,TKT003227,15.98,,Q
3228,0,3,Liam 3228,male,64.4,2,2,TKT003228,37.81,,C
3229,0,2,Alice 3229,female,36.3,0,2,TKT003229,24.77,,C
3230,0,3,Michael 3230,male,7.7,2,0,TKT003230,16.4,,Q
3231,1,1,John 3231,male,32.1,0,1,TKT003231,113.19,,C
3232,0,2,David 3232,male,28.6,2,3,TKT003232,57.8,,C
3233,1,3,Sophia 3233,female,78.1,2,2,TKT003233,15.25,,C
3234,1,2,Mia 3234,female,17.7,4,1,TKT003234,46.44,C23,C
3235,1,2,Mary 3235,female,36.0,4,0,TKT003235,51.82,A10,S
3236,0,2,Robert 3236,male,54.8,0,2,TKT003236,27.05,C23,S
3237,1,1,Mia 3237,female,21.3,1,0,TKT003237,186.75,D12,Q
3238,0,3,Michael 3238,male,19.1,0,1,TKT003238,21.05,,C
3239,0,2,Mia 3239,female,41.3,1,2,TKT003239,36.97,E31,Q
3240,1,1,Ava 3240,female,43.8,3,1,TKT003240,228.95,B45,C
3241,1,2,Liam 3241,female,48.1,2,2,TKT003241,47.45,A10,Q
3242,1,1,Mia 3242,female,46.4,4,1,TKT003242,117.95,B45,Q
3243,1,3,Michael 3243,female,64.2,3,3,TKT003243,31.32,,C
3244,1,3,Mary 3244,female,17.3,4,0,TKT003244,10.18,,Q
3245,1,1,Noah 3245,female,67.9,0,0,TKT003245,111.32,D12,Q
3246,0,3,Olivia 3246,male,29.8,1,0,TKT003246,28.02,,C
3247,1,3,Emma 3247,female,74.3,4,0,TKT003247,35.01,,S
3248,0,3,John 3248,female,63.1,2,2,TKT003248,19.55,,C
3249,1,2,Alice 3249,female,79.6,2,0,TKT003249,47.02,A10,Q
3250,0,2,Emma 3250,male,23.3,3,2,TKT003250,69.84,E31,S
3251,1,2,Liam 3251,female,18.1,2,3,TKT003251,76.03,,C
3252,1,1,Olivia 3252,female,27.7,2,1,TKT003252,86.75,,S
3253,1,1,Emma 3253,female,59.0,4,3,TKT003253,175.01,,S
3254,1,1,John 3254,female,52.0,1,3,TKT003254,130.62,E31,C
3255,0,2,Michael 3255,female,51.7,4,3,TKT003255,37.13,,S
3256,0,2,Mary 3256,female,40.2,4,0,TKT003256,36.69,E31,C
3257,0,3,Alice 3257,male,27.4,2,0,TKT003257,17.01,,S
3258,1,3,John 3258,female,34.7,3,0,TKT003258,9.97,,S
3259,1,1,Robert 3259,male,68.1,1,3,TKT003259,197.39,C23,Q
3260,1,2,Mary 3260,male,8.7,0,1,TKT003260,60.36,E31,Q
3261,1,2,David 3261,female,4.1,3,2,TKT003261,29.34,A10,Q
3262,1,1,Emma 3262,female,52.6,4,3,TKT003262,87.71,A10,C
3263,1,3,Robert 3263,female,13.2,3,2,TKT003263,24.52,,Q
3264,1,1,John 3264,female,24.7,1,0,TKT003264,193.9,C23,Q
3265,0,2,John 3265,male,11.8,2,2,TKT003265,54.53,C23,S
3266,0,2,Liam 3266,male,48.9,3,1,TKT003266,58.02,B45,C
3267,1,3,Ava 3267,female,70.9,4,0,TKT003267,34.12,,S
3268,1,2,John 3268,female,39.5,3,3,TKT003268,43.01,,Q
3269,0,3,Liam 3269,male,50.0,2,3,TKT003269,14.86,,S
3270,0,3,Noah 3270,male,12.1,0,0,TKT003270,5.28,,S
3271,1,1,Olivia 3271,female,20.6,3,1,TKT003271,235.18,C23,C
3272,1,1,David 3272,female,17.6,2,3,TKT003272,62.62,E31,C
3273,0,1,Robert 3273,male,38.7,0,3,TKT003273,193.17,,C
3274,1,1,Robert 3274,female,79.9,3,1,TKT003274,238.74,D12,S
3275,1,3,Sophia 3275,female,7.6,1,0,TKT003275,24.8,,Q
3276,1,1,David 3276,male,54.5,4,3,TKT003276,246.57,,C
3277,1,1,David 3277,male,25.7,3,0,TKT003277,240.02,,S
3278,1,1,Emma 3278,male,27.8,4,3,TKT003278,113.17,,S
3279,0,2,Olivia 3279,male,62.7,3,3,TKT003279,36.44,D12,S
3280,1,2,Alice 3280,female,67.6,2,3,TKT003280,48.33,,C
3281,0,2,Ava 3281,male,21.8,2,0,TKT003281,65.41,C23,Q
3282,1,2,James 3282,male,9.6,0,0,TKT003282,69.64,,Q
3283,1,3,Ava 3283,female,27.1,2,0,TKT003283,24.19,,C
3284,0,3,Alice 3284,female,72.3,3,3,TKT003284,14.12,,Q
3285,0,3,William 3285,male,56.3,4,3,TKT003285,12.96,,S
3286,1,3,William 3286,female,49.8,4,0,TKT003286,30.4,,C
3287,1,1,David 3287,male,31.2,1,3,TKT003287,137.83,,C
3288,0,1,Michael 3288,female,18.8,0,2,TKT003288,197.44,,S
3289,0,2,John 3289,male,7.3,3,3,TKT003289,65.47,A10,Q
3290,1,1,Sophia 3290,female,77.9,3,3,TKT003290,137.36,A10,S
3291,1,3,David 3291,male,64.1,1,0,TKT003291,35.24,,Q
3292,1,1,Mia 3292,male,36.7,2,0,TKT003292,122.71,D12,Q
3293,0,1,Liam 3293,male,4.6,4,0,TKT003293,211.63,E31,S
3294,0,3,Liam 3294,male,28.0,0,0,TKT003294,19.52,,S
3295,1,2,Liam 3295,female,4.0,1,3,TKT003295,58.94,D12,S
3296,0,2,Sophia 3296,male,49.9,3,1,TKT003296,39.08,A10,Q
3297,0,2,Ava 3297,female,32.3,3,3,TKT003297,23.26,,S
3298,0,1,David 3298,male,15.0,0,3,TKT003298,211.01,,Q
3299,1,1,Mia 3299,female,72.6,0,0,TKT003299,69.38,C23,S
3300,0,2,Robert 3300,male,43.7,0,0,TKT003300,78.06,E31,C
3301,1,1,Sophia 3301,female,65.1,2,1,TKT003301,156.74,A10,C
3302,1,3,Emma 3302,female,23.5,4,1,TKT003302,34.06,,S
3303,1,2,Mary 3303,female,,1,0,TKT003303,21.42,C23,Q
3304,0,2,Michael 3304,male,63.8,2,2,TKT003304,57.39,,C
3305,0,3,Alice 3305,male,1.0,4,2,TKT003305,10.6,,S
3306,1,1,Emma 3306,female,18.7,0,0,TKT003306,188.69,,S
3307,1,1,Emma 3307,female,7.4,0,1,TKT003307,144.8,,Q
3308,1,3,John 3308,male,7.9,0,3,TKT003308,8.56,,C
3309,0,2,Michael 3309,male,30.5,3,1,TKT003309,74.85,B45,C
3310,1,2,Robert 3310,female,37.8,4,0,TKT003310,76.14,,C
3311,1,2,Michael 3311,male,33.5,1,2,TKT003311,38.1,,Q
3312,0,1,David 3312,male,43.3,1,3,TKT003312,228.72,,C
3313,0,1,Emma 3313,male,72.2,0,2,TKT003313,169.24,A10,S
3314,1,2,Robert 3314,female,63.4,0,1,TKT003314,53.04,B45,S
3315,0,2,William 3315,male,66.2,4,3,TKT003315,51.09,,S
3316,0,2,David 3316,male,,1,3,TKT003316,49.74,,C
3317,1,3,Emma 3317,female,4.2,3,3,TKT003317,10.61,,C
3318,0,2,Robert 3318,male,29.2,1,0,TKT003318,51.79,B45,Q
3319,1,1,Mary 3319,female,64.0,4,3,TKT003319,83.95,C23,S
3320,0,1,James 3320,male,53.2,0,3,TKT003320,230.25,B45,Q
3321,0,1,Olivia 3321,female,,0,2,TKT003321,150.84,D12,Q
3322,0,2,Michael 3322,male,54.1,4,1,TKT003322,21.39,,S
3323,1,1,Robert 3323,female,49.2,2,0,TKT003323,170.9,E31,Q
3324,0,3,Mia 3324,female,72.8,4,1,TKT003324,38.09,,S
3325,1,2,Alice 3325,female,26.1,0,1,TKT003325,74.96,,S
3326,0,2,Robert 3326,male,60.1,0,3,TKT003326,75.31,C23,Q
3327,0,3,Robert 3327,male,42.4,3,0,TKT003327,37.27,,S
3328,1,3,Emma 3328,female,42.5,3,0,TKT003328,16.68,,S
3329,1,1,Alice 3329,female,23.4,2,3,TKT003329,244.09,,Q
3330,1,3,Noah 3330,female,16.5,0,2,TKT003330,12.91,,Q
3331,1,2,David 3331,female,3.5,0,0,TKT003331,74.63,D12,C
3332,1,2,Sophia 3332,female,77.7,2,1,TKT003332,61.88,,C
3333,1,3,Alice 3333,female,12.8,4,0,TKT003333,11.11,,C
3334,1,1,Robert 3334,male,34.2,4,1,TKT003334,183.24,,C
3335,0,3,James 3335,male,43.5,4,3,TKT003335,12.1,,S
3336,0,2,John 3336,male,21.0,1,2,TKT003336,31.2,A10,C
3337,1,2,Alice 3337,female,44.8,3,1,TKT003337,49.44,E31,C
3338,1,3,Ava 3338,male,52.2,2,3,TKT003338,19.98,,Q
3339,0,3,John 3339,male,7.0,4,0,TKT003339,7.93,,C
3340,1,2,Mary 3340,female,47.8,3,2,TKT003340,38.66,,C
3341,0,3,John 3341,male,39.8,2,1,TKT003341,33.15,,Q
3342,0,2,Noah 3342,male,44.4,1,1,TKT003342,61.19,,S
3343,1,2,Noah 3343,female,62.2,0,0,TKT003343,22.75,D12,C
3344,0,1,Mia 3344,male,21.0,2,1,TKT003344,240.09,D12,C
3345,1,3,Robert 3345,female,12.1,2,3,TKT003345,34.66,,C
3346,1,1,James 3346,female,33.5,3,2,TKT003346,124.8,E31,C
3347,1,2,Noah 3347,female,59.4,4,1,TKT003347,60.39,,S
3348,1,1,Michael 3348,male,75.4,2,2,TKT003348,181.77,D12,Q
3349,1,1,Liam 3349,female,57.7,2,0,TKT003349,190.44,D12,C
3350,0,2,Robert 3350,female,51.3,2,0,TKT003350,48.85,E31,Q
3351,0,2,Alice 3351,male,71.9,4,1,TKT003351,21.93,C23,Q
3352,1,1,Noah 3352,male,21.5,0,1,TKT003352,150.55,D12,C
3353,1,1,Robert 3353,male,29.7,2,2,TKT003353,163.58,C23,C
3354,1,1,James 3354,female,79.5,0,3,TKT003354,90.92,A10,Q
3355,1,1,Ava 3355,male,19.9,2,0,TKT003355,179.69,C23,Q
3356,1,1,Sophia 3356,female,58.5,2,1,TKT003356,154.61,,S
3357,0,2,Michael 3357,male,61.7,0,2,TKT003357,33.04,A10,S
3358,1,1,Michael 3358,female,75.8,3,1,TKT003358,177.69,,C
3359,1,1,Michael 3359,male,36.8,4,1,TKT003359,203.8,A10,C
3360,0,2,Noah 3360,female,13.9,0,2,TKT003360,46.08,,C
3361,1,2,Alice 3361,female,54.6,4,1,TKT003361,78.91,E31,C
3362,0,3,Emma 3362,male,8.9,1,3,TKT003362,30.32,,C
3363,0,3,Mary 3363,female,79.5,3,1,TKT003363,38.64,,S
3364,0,3,Mary 3364,male,40.1,3,3,TKT003364,19.81,,C
3365,1,1,Emma 3365,male,2.6,4,3,TKT003365,58.67,E31,S
3366,0,2,Mary 3366,male,10.9,4,0,TKT003366,59.11,B45,C
3367,0,2,Liam 3367,male,31.3,3,2,TKT003367,53.38,B45,Q
3368,1,1,William 3368,female,73.0,2,1,TKT003368,145.15,B45,Q
3369,1,1,William 3369,female,3.1,4,2,TKT003369,170.52,C23,S
3370,1,3,William 3370,female,77.6,2,1,TKT003370,18.45,,Q
3371,1,1,Emma 3371,female,75.9,3,1,TKT003371,78.22,,Q
3372,1,3,Mary 3372,female,52.1,0,0,TKT003372,10.46,,S
3373,0,3,Ava 3373,male,36.8,2,3,TKT003373,14.59,,C
3374,0,3,Emma 3374,male,32.8,0,2,TKT003374,8.23,,S
3375,1,1,Emma 3375,female,1.1,3,3,TKT003375,180.81,,C
3376,1,1,James 3376,female,47.4,2,0,TKT003376,244.83,,Q
3377,1,1,Michael 3377,male,49.3,0,3,TKT003377,224.49,,S
3378,1,2,Alice 3378,female,67.2,4,0,TKT003378,67.43,C23,C
3379,0,3,Mary 3379,male,34.0,2,0,TKT003379,27.73,,C
3380,0,1,Mary 3380,male,10.6,0,3,TKT003380,219.47,,Q
3381,1,2,Sophia 3381,female,54.3,0,3,TKT003381,37.11,E31,C
3382,1,1,Michael 3382,female,12.8,4,1,TKT003382,53.68,D12,C
3383,0,2,Mia 3383,male,32.9,4,1,TKT003383,61.19,C23,Q
3384,1,1,Emma 3384,male,75.7,0,0,TKT003384,138.05,E31,S
3385,0,2,David 3385,male,13.0,0,1,TKT003385,39.65,A10,Q
3386,0,2,Robert 3386,male,33.1,3,0,TKT003386,69.95,,C
3387,1,1,William 3387,female,53.9,1,3,TKT003387,212.05,D12,Q
3388,0,1,John 3388,male,52.6,2,3,TKT003388,152.53,A10,Q
3389,0,2,Mary 3389,male,25.1,4,1,TKT003389,40.83,,Q
3390,1,1,Sophia 3390,female,45.6,4,0,TKT003390,223.07,B45,S
3391,1,3,David 3391,female,,2,0,TKT003391,38.65,,C
3392,0,3,Sophia 3392,female,9.1,3,0,TKT003392,38.96,,Q
3393,0,2,Michael 3393,male,59.8,4,2,TKT003393,79.94,D12,Q
3394,1,1,Mary 3394,female,1.5,3,2,TKT003394,89.46,D12,Q
3395,1,1,David 3395,female,55.2,4,2,TKT003395,176.73,E31,Q
3396,1,1,David 3396,male,6.9,4,1,TKT003396,66.55,B45,S
3397,1,2,Olivia 3397,female,38.4,2,2,TKT003397,71.02,B45,C
3398,0,3,Emma 3398,male,43.5,2,3,TKT003398,9.1,,C
3399,1,1,Alice 3399,female,30.3,1,3,TKT003399,159.13,B45,C
3400,0,3,Alice 3400,male,49.2,1,1,TKT003400,33.55,,C
3401,0,2,Sophia 3401,male,8.6,1,0,TKT003401,64.53,C23,C
3402,0,1,Noah 3402,male,2.0,4,1,TKT003402,115.14,C23,Q
3403,1,1,Olivia 3403,female,54.6,1,3,TKT003403,125.81,B45,S
3404,1,1,Emma 3404,female,29.5,4,1,TKT003404,142.61,,Q
3405,0,2,Mary 3405,male,17.0,2,1,TKT003405,44.53,A10,S
3406,0,3,Mia 3406,female,,3,3,TKT003406,35.6,,C
3407,1,3,Olivia 3407,female,56.0,4,3,TKT003407,39.55,,S
3408,0,3,Mary 3408,male,27.3,1,1,TKT003408,30.85,,Q
3409,0,3,Noah 3409,male,31.8,3,3,TKT003409,34.58,,C
3410,1,2,Noah 3410,female,50.5,3,2,TKT003410,20.72,C23,Q
3411,1,1,John 3411,female,55.3,3,1,TKT003411,91.94,D12,Q
3412,1,2,Sophia 3412,female,76.1,1,3,TKT003412,51.12,,S
3413,1,3,Sophia 3413,female,41.0,1,0,TKT003413,7.0,,C
3414,0,3,Olivia 3414,female,76.3,2,0,TKT003414,25.34,,S
3415,0,2,Noah 3415,male,42.8,4,3,TKT003415,69.38,E31,S
3416,1,1,Robert 3416,male,1.3,3,0,TKT003416,169.17,A10,Q
3417,0,3,Ava 3417,female,23.6,1,1,TKT003417,32.29,,C
3418,1,2,John 3418,female,17.8,2,1,TKT003418,66.55,E31,Q
3419,0,3,Liam 3419,female,61.9,2,1,TKT003419,18.15,,S
3420,0,3,Olivia 3420,male,3.6,0,1,TKT003420,21.19,,S
3421,0,1,Mary 3421,male,29.2,3,0,TKT003421,51.47,,C
3422,1,2,Emma 3422,male,20.3,4,1,TKT003422,51.55,E31,S
3423,1,1,James 3423,female,,4,0,TKT003423,126.21,A10,S
3424,0,1,Ava 3424,female,4.4,1,1,TKT003424,181.76,,S
3425,1,1,Ava 3425,male,36.5,4,2,TKT003425,55.98,A10,S
3426,0,2,Alice 3426,male,31.6,0,2,TKT003426,44.18,D12,C
3427,1,3,Mia 3427,male,76.5,2,1,TKT003427,29.15,,S
3428,0,2,David 3428,male,,4,2,TKT003428,45.27,,C
3429,0,2,William 3429,male,70.4,1,0,TKT003429,63.75,,Q
3430,0,2,William 3430,female,69.3,1,2,TKT003430,28.99,A10,Q
3431,1,2,Michael 3431,female,19.7,2,1,TKT003431,33.52,C23,S
3432,0,3,Alice 3432,male,40.8,3,3,TKT003432,8.57,,C
3433,1,1,Robert 3433,male,35.0,4,2,TKT003433,74.26,A10,Q
3434,1,2,Mary 3434,female,54.4,4,0,TKT003434,71.62,,Q
3435,1,1,Liam 3435,male,1.2,0,0,TKT003435,119.61,D12,C
3436,0,1,John 3436,female,28.1,2,3,TKT003436,127.98,,S
3437,1,3,Liam 3437,female,12.5,4,3,TKT003437,39.71,,C
3438,1,3,John 3438,female,69.8,1,0,TKT003438,38.49,,C
